psi,gamma_selected,gamma_full,gamma_symmetric,gamma_antisymmetric
-0.190585855697228,-0.0762988873476098,-0.0762988873476098,-0.125953662985362,0.0496547756377521
-0.178289994039342,-0.0786690011662049,-0.0786690011662049,-0.12535672717728,0.0466877260110755
-0.165994132381457,-0.0810795690041303,-0.0810795690041303,-0.124757940480934,0.0436783714768036
-0.153698270723571,-0.0835361941383655,-0.0835361941383655,-0.124164201215235,0.0406280070768692
-0.141402409065685,-0.0860442564415656,-0.0860442564415656,-0.123582483953547,0.037538227511981
-0.1291065474078,-0.0886088136450291,-0.0886088136450291,-0.123019735468586,0.0344109218235571
-0.116810685749914,-0.091234505935409,-0.091234505935409,-0.122482770594215,0.0312482646588062
-0.104514824092028,-0.0939254654510018,-0.0939254654510018,-0.12197816966005,0.0280527042090486
-0.0922189624341427,-0.096685232177124,-0.096685232177124,-0.121512179129692,0.0248269469525676
-0.079923100776257,-0.0995166776494788,-0.0995166776494788,-0.121090617022327,0.0215739393728481
-0.0676272391183713,-0.102421937760816,-0.102421937760816,-0.120718784621297,0.0182968468604811
-0.0553313774604856,-0.105402355831299,-0.105402355831299,-0.120401385873147,0.0149990300418488
-0.0430355158025999,-0.108458436948824,-0.108458436948824,-0.120142455758347,0.0116840188095232
-0.0307396541447142,-0.111589814414458,-0.111589814414458,-0.119945298772173,0.00835548435771482
-0.0184437924868285,-0.114795228942724,-0.114795228942724,-0.119812438493491,0.00501720955076684
-0.00614793082894284,-0.118072521069652,-0.118072521069652,-0.119745579042929,0.00167305797327718
0.00614793082894284,-0.121418637016206,-0.121418637016206,-0.119745579042929,-0.00167305797327718
0.0184437924868285,-0.124829648044257,-0.124829648044257,-0.119812438493491,-0.00501720955076684
0.0307396541447142,-0.128300783129887,-0.128300783129887,-0.119945298772173,-0.00835548435771482
0.0430355158025999,-0.131826474567871,-0.131826474567871,-0.120142455758347,-0.0116840188095232
0.0553313774604856,-0.135400415914996,-0.135400415914996,-0.120401385873147,-0.0149990300418488
0.0676272391183713,-0.139015631481778,-0.139015631481778,-0.120718784621297,-0.0182968468604811
0.079923100776257,-0.142664556395175,-0.142664556395175,-0.121090617022327,-0.0215739393728481
