phi,a_shared,b_shared,wb_7_10_10to7,wb_7_10_7to10,wb_7_8_8to7,wb_7_8_7to8,wb_7_9_9to7,wb_7_9_7to9,wb_8_10_10to8,wb_8_10_8to10,wb_8_9_9to8,wb_8_9_8to9,wb_9_10_10to9,wb_9_10_9to10
4.46339778181251,1.70459283573634,-1.15252440429796,-0.031522099476647,-0.0365999265010623,0.0351492459020194,0.0497466988312797,-0.062849452817065,-0.074906520851813,-0.0325448234558095,-0.0241665781483363,-0.038204314276556,-0.0401773207392518,0.0404228893048127,0.0431110847884683
4.47569364347039,1.66919061996447,-1.14861153360858,-0.0314150805721884,-0.0364756681520804,0.0350299126770302,0.0495778066160483,-0.0626360761797859,-0.0746522099419605,-0.0324343323587739,-0.0240845315600415,-0.0380746089610043,-0.0400409169805878,0.0402856518301432,0.0429647207727243
4.48798950512828,1.63174622026069,-1.14413475209301,-0.0312926384340932,-0.0363335020740171,0.0348933815166021,0.0493845741769276,-0.0623919483612459,-0.0743612485300418,-0.0323079176264427,-0.0239906606711079,-0.0379262109163897,-0.0398848551339492,0.0401286361149263,0.0427972632275498
4.50028536678616,1.59239155289468,-1.13903589763704,-0.031153182300428,-0.0361715812525296,0.0347378786149513,0.0491644910480498,-0.0621138976654369,-0.0740298564604226,-0.0321639368851432,-0.0238837459157953,-0.0377571921629819,-0.0397071076518859,0.0399498022191002,0.0426065365531681
4.51258122844405,1.55126748013647,-1.13325815539747,-0.0309951582577728,-0.0359881014576364,0.0345616712548472,0.0489151049161428,-0.0617988258657246,-0.0736543411412414,-0.0320007858052541,-0.0237625959784641,-0.0375656693808994,-0.0395056939531894,0.0397471574559085,0.0423904155455375
4.52487709010193,1.50852278132659,-1.12674664493729,-0.030817065299651,-0.0357813198889643,0.034363085713834,0.0486340469631907,-0.0614437402224976,-0.0732311357043383,-0.0318169146806454,-0.0236260601048524,-0.0373498233726863,-0.039278700890587,0.0395187769846947,0.0421468473586054
4.53717295175982,1.46431307678758,-1.11944899946641,-0.0306174711690446,-0.0355495735703014,0.0341405249296932,0.0483190568683486,-0.0610457850703223,-0.0727568366521053,-0.031610844785199,-0.0234730402478209,-0.0371079182642054,-0.0390243029432362,0.0392628241268157,0.0418738731712665
4.5494688134177,1.41879971556577,-1.11131593018994,-0.0303950277935923,-0.0352912972712169,0.0338924857117204,0.0479680071670482,-0.0606022725929788,-0.0722282405364179,-0.0313811843087967,-0.0233025029008263,-0.0368383202118672,-0.0387407818900624,0.0389775701592252,0.0415696492972551
4.56176467507559,1.37214863807433,-1.10230176885232,-0.0301484861244325,-0.0350050407362618,0.0336175752870258,0.0475789266689635,-0.0601107124094708,-0.0716423792204406,-0.031126643677604,-0.0231134904741957,-0.0365395153870863,-0.0384265457229961,0.0386614133433109,0.0412324674794352
4.57406053673348,1.32452922466047,-1.09236498174236,-0.0298767101944909,-0.0346894850078754,0.0333145269764638,0.0471500226441408,-0.0595688396037482,-0.0709965532855827,-0.0308460500684746,-0.0229051320729847,-0.0362101270147165,-0.0380801465653334,0.0383128969527742,0.0408607741165659
4.58635639839136,1.27611314094436,-1.08146864869011,-0.0295786902192758,-0.0343434576375601,0.0329822148028945,0.0466797014980598,-0.0589746408453596,-0.0702883631631497,-0.0305383609347966,-0.0226766535407683,-0.0358489312510191,-0.0377002973696986,0.0379307260736527,0.0404531881805569
4.59865226004925,1.22707319048226,-1.06958090093809,-0.0292535545728677,-0.0339659465910568,0.0326196668452124,0.0461665876715789,-0.0583263782674431,-0.0695157375930992,-0.030202676371039,-0.0224273866410952,-0.0354548716983841,-0.0372858871823576,0.0375137829619307,0.0400085175953874
4.61094812170713,1.17758218489854,-1.05667531220364,-0.0289005804836642,-0.0335561126670442,0.0322260771648154,0.0456095405204568,-0.0576226107921365,-0.0686769590405265,-0.0298382501555163,-0.0221567772574342,-0.0350270723684123,-0.0368359947757594,0.0370611407594051,0.0395257738651019
4.62324398336502,1.12781184111947,-1.04273123776067,-0.0285192033084285,-0.0331133002651244,0.0318008161467888,0.0450076689512224,-0.056862212621379,-0.0677706857337514,-0.0294444993253308,-0.0218643925031715,-0.0345648489219251,-0.0363499004690199,0.0365720753864164,0.03900418475743
4.6355398450229,1.07793171473724,-1.02773409695182,-0.0281090242591357,-0.0326370463573695,0.0313434391158543,0.0443603436153199,-0.0560443886428658,-0.0667959700257576,-0.0290210121539133,-0.0215499266454361,-0.0340677180337857,-0.035827095976376,0.0360460754504984,0.0384432048713784
4.64783570668079,1.02810817784495,-1.01167559518933,-0.0276698164748012,-0.0321270875382482,0.030853693106865,0.0436672064913848,-0.0551686865361941,-0.0657522728227873,-0.0285675544198505,-0.0212132057600985,-0.0335354047518657,-0.0352672921461948,0.035482850032689,0.0378425239413462
