Rank,DirectionIndex,PairName,SourceID,TargetID,DirectionLabel,RelativeResidual,ExplainedFraction,ExplainedPercent
6,5,7-9,9,7,9 -> 7,0.369218278482197,0.863677862834643,86.3677862834643
6,6,7-9,7,9,7 -> 9,0.268977115432988,0.927651311373349,92.7651311373349
6,7,8-10,10,8,10 -> 8,0.540810455270788,0.707524051469803,70.7524051469803
6,8,8-10,8,10,8 -> 10,0.598999016587199,0.641200178127569,64.1200178127569
6,9,8-9,9,8,9 -> 8,0.301195684617768,0.909281159567634,90.9281159567634
6,10,8-9,8,9,8 -> 9,0.267786544062733,0.928290366818938,92.8290366818938
6,11,9-10,10,9,10 -> 9,0.361156379100624,0.869566069834927,86.9566069834927
6,12,9-10,9,10,9 -> 10,0.521947498161705,0.727570809162737,72.7570809162737
7,1,7-10,10,7,10 -> 7,0.51392471628221,0.73588138599425,73.588138599425
7,2,7-10,7,10,7 -> 10,0.381554940335245,0.854415827505768,85.4415827505768
7,3,7-8,8,7,8 -> 7,0.520618563955227,0.728956310865198,72.8956310865198
7,4,7-8,7,8,7 -> 8,0.449685661566685,0.797782805781332,79.7782805781332
7,5,7-9,9,7,9 -> 7,0.36892605411477,0.863893566595306,86.3893566595306
7,6,7-9,7,9,7 -> 9,0.267007660692094,0.928706909131735,92.8706909131735
7,7,8-10,10,8,10 -> 8,0.540630448277668,0.707718718395088,70.7718718395088
7,8,8-10,8,10,8 -> 10,0.59909798737114,0.64108160152785,64.108160152785
7,9,8-9,9,8,9 -> 8,0.298701576198461,0.910777368376555,91.0777368376555
7,10,8-9,8,9,8 -> 9,0.267426621845153,0.92848300192849,92.848300192849
7,11,9-10,10,9,10 -> 9,0.361131044251793,0.869584368877609,86.958436887761
7,12,9-10,9,10,9 -> 10,0.520419419993661,0.729163627293462,72.9163627293462
8,1,7-10,10,7,10 -> 7,0.513547438497836,0.736269028412311,73.6269028412311
8,2,7-10,7,10,7 -> 10,0.381901879486162,0.854150954444937,85.4150954444937
