phi,a_phi
5.8405342874957,0.017242474423521
5.85283014915359,0.0190236189532791
5.86512601081147,0.0208923809451613
5.87742187246936,0.0227764305834077
5.88971773412724,0.0246051866327954
5.90201359578513,0.0263110196366822
5.91430945744302,0.0278303934384171
5.9266053191009,0.0291049272189686
5.93890118075879,0.0300823616176827
5.95119704241667,0.0307174141263898
5.96349290407456,0.0309725107939012
5.97578876573244,0.0308183833191285
5.98808462739033,0.0302345228144671
6.00038048904822,0.0292094838523345
6.0126763507061,0.0277410348301603
6.02497221236399,0.0258361531652233
6.03726807402187,0.023510866321676
6.04956393567976,0.0207899421392856
6.06185979733764,0.0177064343385654
6.07415565899553,0.0143010913826284
6.08645152065342,0.0106216390466184
6.0987473823113,0.00672194904731313
6.11104324396919,0.00266110788740558
6.12333910562707,-0.00149759835666616
6.13563496728496,-0.00568776625222111
6.14793082894284,-0.00984100613199781
6.16022669060073,-0.0138881032574888
6.17252255225862,-0.0177601897002242
6.1848184139165,-0.0213899074634449
6.19711427557439,-0.0247125435222246
6.20941013723227,-0.0276671179227227
6.22170599889016,-0.0301974068435706
6.23400186054804,-0.032252883572342
6.24629772220593,-0.033789561671284
6.25859358386381,-0.0347707261782579
6.2708894455217,-0.0351675404865435
6.28318530717959,-0.0349595185427789
