Rank,DirectionIndex,PairName,SourceID,TargetID,DirectionLabel,RelativeResidual,ExplainedFraction,ExplainedPercent
9,6,7-9,7,9,7 -> 9,0.178817131906567,0.96802443333671,96.802443333671
9,7,8-10,10,8,10 -> 8,0.371314257567708,0.862125722126942,86.2125722126942
9,8,8-10,8,10,8 -> 10,0.440807183645732,0.805689026846317,80.5689026846318
9,9,8-9,9,8,9 -> 8,0.252429368981491,0.936279413675606,93.6279413675606
9,10,8-9,8,9,8 -> 9,0.25597407336422,0.934477273765329,93.4477273765329
9,11,9-10,10,9,10 -> 9,0.25596058485708,0.934484178999621,93.4484178999621
9,12,9-10,9,10,9 -> 10,0.273600251716798,0.925142902260505,92.5142902260505
10,1,7-10,10,7,10 -> 7,0.324298525568468,0.894830466314118,89.4830466314118
10,2,7-10,7,10,7 -> 10,0.267500522231908,0.928443470605656,92.8443470605657
10,3,7-8,8,7,8 -> 7,0.264831396335053,0.929864331515226,92.9864331515226
10,4,7-8,7,8,7 -> 8,0.258781588859344,0.933032089267434,93.3032089267434
10,5,7-9,9,7,9 -> 7,0.17812994098275,0.968269724125482,96.8269724125482
10,6,7-9,7,9,7 -> 9,0.164585019845781,0.972911771242364,97.2911771242364
10,7,8-10,10,8,10 -> 8,0.35667192711822,0.872785136405775,87.2785136405775
10,8,8-10,8,10,8 -> 10,0.450691267557659,0.796877381347271,79.6877381347271
10,9,8-9,9,8,9 -> 8,0.223288792578876,0.950142115108668,95.0142115108668
10,10,8-9,8,9,8 -> 9,0.249590832585869,0.937704416289093,93.7704416289093
10,11,9-10,10,9,10 -> 9,0.254004264315068,0.935481833709761,93.5481833709761
10,12,9-10,9,10,9 -> 10,0.279459118530455,0.921902601070181,92.1902601070181
