agent_id,energy_ratio,first_arg_agent_id,nrmse,other_agent_id,other_idx_in_pair,other_phase,pair_name,rank,reconstruction_mismatch_rmse,remaining_energy_ratio,removed_constant_energy_ratio,removed_other_energy_ratio,removed_self_energy_ratio,removed_total_energy_ratio,residual_energy_ratio,residual_nrmse,second_arg_agent_id,self_agent_id,self_idx_in_pair,self_phase,signal_index,source_agent_id,target_agent_id,total_energy_ratio,total_nrmse
9,0.930177649126194,9,0.750295490790611,8,1,phi_{8},8-9,5,0.0146487620361659,0.00110147454110205,0.000430917887057796,0,0.99846760757184,0.998898525458898,0.930177649126194,0.750295490790611,8,9,2,phi_{9},2,8,9,0.999923092458112,0.0361593682161478
9,0.698648920511876,9,0.706202045433351,11,2,phi_{11},9-11,1,0.0202353481489834,0.00587332940175893,0.00371260682846944,0,0.990414063769772,0.994126670598241,0.698648920511876,0.706202045433351,11,9,1,phi_{9},1,11,9,0.998230065844591,0.0641198388662025
9,0.832880250452627,9,0.633968653425312,11,2,phi_{11},9-11,2,0.0202353481489834,0.00587332940175893,0.00371260682846944,0,0.990414063769772,0.994126670598241,0.832880250452627,0.633968653425312,11,9,1,phi_{9},1,11,9,0.999018450661369,0.057561385111693
9,0.88304780173901,9,0.605582523754588,11,2,phi_{11},9-11,3,0.0202353481489834,0.00587332940175893,0.00371260682846944,0,0.990414063769772,0.994126670598241,0.88304780173901,0.605582523754588,11,9,1,phi_{9},1,11,9,0.999313101215353,0.0549840574583795
9,0.929719140023012,9,0.576936239386544,11,2,phi_{11},9-11,4,0.0202353481489834,0.00587332940175893,0.00371260682846944,0,0.990414063769772,0.994126670598241,0.929719140023012,0.576936239386544,11,9,1,phi_{9},1,11,9,0.999587217358716,0.0523831089767487
9,0.94864729804434,9,0.564997195632848,11,2,phi_{11},9-11,5,0.0202353481489834,0.00587332940175893,0.00371260682846944,0,0.990414063769772,0.994126670598241,0.94864729804434,0.564997195632848,11,9,1,phi_{9},1,11,9,0.999698388665744,0.0512990997096362
11,0.802084723629989,11,0.665889769820391,9,1,phi_{9},9-11,1,0.0268416294616919,0.00892134491106658,0.0069637685099234,0,0.98411488657901,0.991078655088933,0.802084723629989,0.665889769820391,9,11,2,phi_{11},2,9,11,0.998234329556334,0.0759269045809992
11,0.89907384039292,11,0.613678623014679,9,1,phi_{9},9-11,2,0.0268416294616919,0.00892134491106658,0.0069637685099234,0,0.98411488657901,0.991078655088933,0.89907384039292,0.613678623014679,9,11,2,phi_{11},2,9,11,0.999099602919596,0.0699736208075436
11,0.936929019673019,11,0.59163091878941,9,1,phi_{9},9-11,3,0.0268416294616919,0.00892134491106658,0.0069637685099234,0,0.98411488657901,0.991078655088933,0.936929019673019,0.59163091878941,9,11,2,phi_{11},2,9,11,0.999437322030624,0.0674596702847812
11,0.960036232605859,11,0.578117265099167,9,1,phi_{9},9-11,4,0.0268416294616919,0.00892134491106658,0.0069637685099234,0,0.98411488657901,0.991078655088933,0.960036232605859,0.578117265099167,9,11,2,phi_{11},2,9,11,0.999643469447131,0.0659187997972282
11,0.975515849021617,11,0.568648161919785,9,1,phi_{9},9-11,5,0.0268416294616919,0.00892134491106658,0.0069637685099234,0,0.98411488657901,0.991078655088933,0.975515849021617,0.568648161919785,9,11,2,phi_{11},2,9,11,0.999781568444267,0.0648391020361971
9,0.818489803891494,9,0.668155292696898,12,2,phi_{12},9-12,1,0.0152834705252281,0.00289168454344486,6.04580006791781e-06,0,0.997102269656487,0.997108315456555,0.818489803891494,0.668155292696898,12,9,1,phi_{9},1,12,9,0.999475129771435,0.0438949301426521
9,0.889330827501226,9,0.63089514713286,12,2,phi_{12},9-12,2,0.0152834705252281,0.00289168454344486,6.04580006791781e-06,0,0.997102269656487,0.997108315456555,0.889330827501226,0.63089514713286,12,9,1,phi_{9},1,12,9,0.999679979664449,0.0414470987709406
9,0.920289161514798,9,0.614105140971047,12,2,phi_{12},9-12,3,0.0152834705252281,0.00289168454344486,6.04580006791781e-06,0,0.997102269656487,0.997108315456555,0.920289161514798,0.614105140971047,12,9,1,phi_{9},1,12,9,0.999769501400407,0.0403440675510685
9,0.941171691452455,9,0.602733386416273,12,2,phi_{12},9-12,4,0.0152834705252281,0.00289168454344486,6.04580006791781e-06,0,0.997102269656487,0.997108315456555,0.941171691452455,0.602733386416273,12,9,1,phi_{9},1,12,9,0.999829887089455,0.0395969921671912
9,0.956994937983204,9,0.593803266198912,12,2,phi_{12},9-12,5,0.0152834705252281,0.00289168454344486,6.04580006791781e-06,0,0.997102269656487,0.997108315456555,0.956994937983204,0.593803266198912,12,9,1,phi_{9},1,12,9,0.999875642926875,0.0390103216620092
12,0.871047168409456,12,0.620312658836945,9,1,phi_{9},9-12,1,0.0168008515345517,0.00402879026313697,0.000693598349950995,0,0.995277611386912,0.995971209736862,0.871047168409456,0.620312658836945,9,12,2,phi_{12},2,9,12,0.999480476087683,0.0466959887912447
12,0.927448276957444,12,0.586702815658986,9,1,phi_{9},9-12,2,0.0168008515345517,0.00402879026313697,0.000693598349950995,0,0.995277611386912,0.995971209736862,0.927448276957444,0.586702815658986,9,12,2,phi_{12},2,9,12,0.999707704324632,0.0441659020068543
12,0.952795833464592,12,0.570939027969594,9,1,phi_{9},9-12,3,0.0168008515345517,0.00402879026313697,0.000693598349950995,0,0.995277611386912,0.995971209736862,0.952795833464592,0.570939027969594,9,12,2,phi_{12},2,9,12,0.999809824313482,0.0429792332475361
12,0.971628655143,12,0.559120832519086,9,1,phi_{9},9-12,4,0.0168008515345517,0.00402879026313697,0.000693598349950995,0,0.995277611386912,0.995971209736862,0.971628655143,0.559120832519086,9,12,2,phi_{12},2,9,12,0.999885697802087,0.042089581368878
12,0.982218958661057,12,0.552306999552085,9,1,phi_{9},9-12,5,0.0168008515345517,0.00402879026313697,0.000693598349950995,0,0.995277611386912,0.995971209736862,0.982218958661057,0.552306999552085,9,12,2,phi_{12},2,9,12,0.999928363913785,0.0415766486351675
