phi,a_phi
3.57809574244473,0.30310624712547
3.59039160410262,0.309304380971866
3.60268746576051,0.316266081812912
3.61498332741839,0.324071729182488
3.62727918907628,0.332793250515348
3.63957505073416,0.342492929729582
3.65187091239205,0.353222350894097
3.66416677404994,0.36502149538982
3.67646263570782,0.377918008845848
3.68875849736571,0.391926651723761
3.70105435902359,0.407048944767962
3.71335022068148,0.423273017674862
3.72564608233936,0.440573666299963
3.73794194399725,0.458912620563526
3.75023780565513,0.478239021979181
3.76253366731302,0.498490106463623
3.77482952897091,0.519592084838849
3.78712539062879,0.541461210260605
3.79942125228668,0.56400501874703
3.81171711394456,0.587123726087571
3.82401297560245,0.610711761730284
3.83630883726033,0.634659417818527
3.84860469891822,0.658854589416092
3.86090056057611,0.683184580158762
3.87319642223399,0.707537946131658
3.88549228389188,0.731806349721944
3.89778814554976,0.755886394556506
3.91008400720765,0.779681412418919
3.92237986886553,0.803103173258673
3.93467573052342,0.826073490060421
3.94697159218131,0.848525691428434
3.95926745383919,0.870405936250983
3.97156331549708,0.891674346724508
3.98385917715496,0.912305938315232
3.99615503881285,0.932291327887821
4.00845090047073,0.951637204202216
4.02074676212862,0.970366548231915
4.03304262378651,0.988518594245479
4.04533848544439,1.00614852627038
4.05763434710228,1.02332690837301
4.06993020876016,1.04013885108734
4.08222607041805,1.05668292025148
4.09452193207593,1.07306979840973
4.10681779373382,1.08942071275139
4.1191136553917,1.10586564722892
4.13140951704959,1.12254135997437
4.14370537870748,1.13958923035986
4.15600124036536,1.15715296297657
4.16829710202325,1.17537617839201
4.18059296368113,1.19439992274438
4.19288882533902,1.21436013001118
4.2051846869969,1.23538507211474
4.21748054865479,1.25759283287663
4.22977641031268,1.28108884218752
4.24207227197056,1.30596350660787
4.25436813362845,1.33228997195453
4.26666399528633,1.36012205226096
4.27895985694422,1.38949235783593
4.29125571860211,1.42041065300402
4.30355158025999,1.45286247151532
4.31584744191788,1.48680801459328
4.32814330357576,1.52218135318476
4.34043916523365,1.55888995222932
4.35273502689153,1.59681453072268
4.36503088854942,1.63580926706555
4.37732675020731,1.67570235472023
4.38962261186519,1.71629690860278
4.40191847352308,1.75737221798032
4.41421433518096,1.79868533698437
4.42651019683885,1.83997299925618
4.43880605849673,1.88095383877087
4.45110192015462,1.92133089460847
4.46339778181251,1.96079437340824
4.47569364347039,1.99902463951849
4.48798950512828,2.03569539948773
4.50028536678616,2.07047704458453
4.51258122844405,2.103040112526
4.52487709010193,2.133058827575
4.53717295175982,2.16021467666623
4.5494688134177,2.18419997826333
4.56176467507559,2.20472140025214
4.57406053673348,2.22150338334585
4.58635639839136,2.23429142721977
4.59865226004925,2.2428551978983
4.61094812170713,2.24699141677231
4.62324398336502,2.24652649400825
4.6355398450229,2.24131887199302
4.64783570668079,2.23126104780502
4.66013156833868,2.21628124746904
4.67242742999656,2.19634472889338
4.68472329165445,2.17145469484804
4.69701915331233,2.14165280206531
4.70931501497022,2.10701925746692
4.7216108766281,2.06767249758077
4.73390673828599,2.02376845233907
4.74620259994388,1.97549939957977
4.75849846160176,1.92309242163855
4.77079432325965,1.86680748035067
4.78309018491753,1.80693513151662
4.79538604657542,1.74379390435974
