phi,a_phi
3.01248610618199,0.141633118979793
3.02478196783988,0.144370594919573
3.03707782949776,0.147270433299507
3.04937369115565,0.15035980847274
3.06166955281354,0.153666093376044
3.07396541447142,0.157216393730181
3.08626127612931,0.161037087966571
3.09855713778719,0.165153380888897
3.11085299944508,0.169588878795245
3.12314886110296,0.174365193381385
3.13544472276085,0.179501581226535
3.14774058441874,0.185014625038547
3.16003644607662,0.190917962116743
3.17233230773451,0.197222064689548
3.18462816939239,0.203934075914124
3.19692403105028,0.21105770440024
3.20921989270816,0.218593179155855
3.22151575436605,0.226537265862458
3.23381161602394,0.234883344389779
3.24610747768182,0.243621546467682
3.25840333933971,0.252738951463238
3.27069920099759,0.262219837277814
3.28299506265548,0.272045982497048
3.29529092431336,0.28219701510864
3.30758678597125,0.292650802361444
3.31988264762914,0.303383875685083
3.33217850928702,0.314371884031702
3.34447437094491,0.325590068548396
3.35677023260279,0.337013751146432
3.36906609426068,0.348618829306152
3.38136195591856,0.360382269346813
3.39365781757645,0.372282590399713
