phi,rank1_a,rank1_b,rank2_a,rank2_b,rank3_a,rank3_b,rank4_a,rank4_b,rank5_a,rank5_b
1.6353496004988,0.195010155992881,-0.101580764069914,-0.0200277609608271,0.0598961286888473,-0.0800849261241268,-0.0149084439994538,0.145179857204243,-0.0165990633839716,-0.0924633255716594,-0.0020670041771624
1.64764546215668,0.193626085678152,-0.0996193142990651,-0.022435958161165,0.0575294046093445,-0.0772468305109086,-0.0143271010064605,0.146390013731755,-0.0156310938423913,-0.090697962009027,-0.00626555068212339
1.65994132381457,0.192140364092549,-0.0976662537717156,-0.0248649503391029,0.0551713832499652,-0.0741779022866126,-0.0140973924451279,0.146726576686006,-0.0145455167865992,-0.0883475256748108,-0.0109420718633756
1.67223718547245,0.190524360580818,-0.0957271445354997,-0.027303172335253,0.0528325720552352,-0.0709112349883931,-0.0142459068231466,0.14620951454657,-0.0133345666997583,-0.0854596191844371,-0.0160541000612507
1.68453304713034,0.188749981431687,-0.0938073234029036,-0.0297374124429989,0.0505234899644417,-0.0674820170733353,-0.0147952949336963,0.144866695919429,-0.0119929462866652,-0.0820849488189369,-0.0215522217062915
1.69682890878822,0.186790091271686,-0.0919118265495312,-0.0321529580398048,0.0482545952192833,-0.0639270021501526,-0.0157638668254459,0.142733460994716,-0.0105179875188412,-0.0782766873898049,-0.0273806909493501
1.70912477044611,0.184618932418467,-0.090045315675584,-0.0345337656330613,0.0460362107983912,-0.0602839634756972,-0.0171652412155035,0.139852112921189,-0.0089097712099114,-0.074089831576348,-0.0334781423294284
1.721420632104,0.182212536302077,-0.0882120067498758,-0.0368626534217676,0.0438784481081043,-0.0565911408863098,-0.0190080531662216,0.136271336314372,-0.00717120277841929,-0.0695805610475627,-0.0397783924470891
1.73371649376188,0.179549121037535,-0.0864156023558424,-0.0391215141274909,0.0417911296304047,-0.0528866883638157,-0.0212957250722157,0.132045550951785,-0.00530804250101556,-0.0648056064443783,-0.0462113192140621
1.74601235541977,0.17660946929292,-0.0846592286444268,-0.0412915455261319,0.0397837112935063,-0.049208130343369,-0.0240263051479471,0.127234209430356,-0.00332888923538867,-0.0598216329855863,-0.0527038060189328
1.75830821707765,0.173377280744959,-0.0829453778692023,-0.0433534958211964,0.0378652053867037,-0.045591834657689,-0.027192376680703,0.121901048159487,-0.00124511728956753,-0.0546846460780336,-0.0591807371037403
1.77060407873554,0.169839493647992,-0.0812758574346588,-0.0452879207442759,0.036044104887281,-0.0420725096836219,-0.0307810403318248,0.116113301531562,0.00092923317788227,-0.0494494248654762,-0.0655660296035342
1.78289994039342,0.165986570360523,-0.0796517463294377,-0.0470754490535708,0.0343283101022355,-0.0386827328182506,-0.0347739707445558,0.109940889445028,0.00317761113412949,-0.0441689891482542,-0.0717836870739145
1.79519580205131,0.16181274207308,-0.0780733597429468,-0.0486970529302961,0.0327250585501248,-0.0354525168704173,-0.039147547664583,0.103455588550645,0.00548115323433696,-0.0388941045555007,-0.0777588589307145
1.8074916637092,0.157316208457317,-0.0765402225768869,-0.0501343196488755,0.0312408590175161,-0.0324089203184942,-0.0438730607144157,0.0967301976479612,0.00781892350226501,-0.0336728302611574,-0.083418890058196
1.81978752536708,0.152499288503658,-0.0750510524637021,-0.0513697208224416,0.0298814307195201,-0.0295757066668522,-0.048916985900633,0.0898377075774901,0.0101681910152652,-0.0285501129130734,-0.088694344910915
1.83208338702497,0.14736851942635,-0.0736037527929426,-0.0523868755021523,0.0286516484741575,-0.0269730573432638,-0.0542413308892658,0.0828504857371535,0.0125047418740452,-0.0235674297994772,-0.0935199907397081
1.84437924868285,0.14193470118275,-0.0721954161253188,-0.0531708034382751,0.0275554947655237,-0.0246173417299537,-0.0598040450744936,0.0758394850040283,0.0148032211818138,-0.0187624836177045,-0.0978357251103922
1.85667511034074,0.136212884869167,-0.0708223382443335,-0.0537081648932011,0.0265960195207848,-0.0225209470255231,-0.0655594895043713,0.0688734863705823,0.0170375002601359,-0.0141689505446789,-0.101587433647632
1.86897097199862,0.13022230400887,-0.0694800429584672,-0.0539874835310701,0.0257753083611472,-0.0206921697074747,-0.0714589608287799,0.0620183840165175,0.0191810638978041,-0.0098162826455228,-0.104727764915401
1.88126683365651,0.123986248528584,-0.0681633176247587,-0.0539993490942921,0.0250944600075205,-0.0191351694198819,-0.0774512626126998,0.0553365208425609,0.0212074120711553,-0.00572956500373049,-0.107216810525729
1.8935626953144,0.117531882017027,-0.0668662592191968,-0.0537365968119213,0.0245535734283283,-0.0178499851623899,-0.0834833166246728,0.0488860817020058,0.0230904702953292,-0.00192942732106867,-0.109022679931989
1.90585855697228,0.110890003661241,-0.065582330632618,-0.0531944607658319,0.0241517452107695,-0.0168326127196522,-0.0895008060771916,0.0427205506915965,0.0248050025707365,0.00156799087521652,-0.110121960892158
1.91815441863017,0.1040947570523,-0.0643044267248677,-0.0523706987644949,0.0238870775189689,-0.0160751413586698,-0.0954488422725302,0.036888237918633,0.0263270207809625,0.0047510228597713,-0.110500058258871
1.93045028028805,0.0971832888294787,-0.0630249495269207,-0.0512656866367068,0.0237566968743177,-0.0155659469489912,-0.101272645702519,0.0314318801598708,0.0276341843797733,0.00761240715552179,-0.110151405542215
1.94274614194594,0.0901953608797873,-0.0617358918425817,-0.0498824802541327,0.023756783856507,-0.0152899378403306,-0.106918232370558,0.0263883187844625,0.0287061842767721,0.0101491722840319,-0.109079545571649
1.95504200360382,0.0831729205165364,-0.0604289283703553,-0.0482268440166651,0.0238826136801429,-0.0152288490759647,-0.112333095953595,0.0217882572428104,0.0295251049932406,0.0123624767588835,-0.107297078527341
1.96733786526171,0.0761596337154067,-0.0590955133441143,-0.0463072449825753,0.0241286074533788,-0.0153615798392791,-0.117466876403837,0.0176560993408501,0.0300757594101252,0.0142574076651808,-0.10482547758963
1.9796337269196,0.0692003870792733,-0.0577269835802041,-0.0441348122900541,0.0244883937738454,-0.0156645684348445,-0.122272005705702,0.0140098684401067,0.0303459907660288,0.0158427415194194,-0.10169477443875
1.99192958857748,0.062340764724198,-0.0563146657204042,-0.0417232619914735,0.0249548801655364,-0.0161121986027957,-0.126704321752061,0.0108612066626385,0.0303269369802112,0.0171306714001119,-0.0979431187956219
2.00422545023537,0.0556265067201224,-0.0548499863763741,-0.0390887878998409,0.02552033371053,-0.0166772305629665,-0.130723641682399,0.00821545215110927,0.0300132528685374,0.0181365045794167,-0.0936162180989825
2.01652131189325,0.0491029560733973,-0.0533245838132902,-0.0362499195215888,0.0261764700838377,-0.0173312498885001,-0.134294286529449,0.00607179145139008,0.0294032863824582,0.0188783350690272,-0.0887666652355476
2.02881717355114,0.0428145014981015,-0.0517304197596256,-0.033227348614186,0.0269145500606307,-0.0180451271211266,-0.137385549643603,0.00442348316114491,0.0284992056248163,0.0193766956199173,-0.0834531639507758
2.04111303520902,0.0368040233841885,-0.0500598898974513,-0.0300437263542664,0.0277254824349041,-0.0187894809638953,-0.139972102097703,0.00325814813461145,0.0273070740729621,0.019654193786094,-0.0777396631418815
2.05340889686691,0.0311123504292615,-0.0483059315740753,-0.0267234335254449,0.0285999321695534,-0.0195351379220437,-0.142034329108819,0.00255812076190969,0.0258368721599177,0.0197351366787825,-0.0716944126480213
2.0657047585248,0.0257777343550739,-0.046462127281807,-0.0232923265283827,0.0295284324919773,-0.0202535814073233,-0.143558592436822,0.00230085515999093,0.0241024641180365,0.0196451490016137,-0.0653889543831507
2.07800062018268,0.0208353499790941,-0.0445228024784385,-0.019777462373049,0.0305014995586735,-0.0209173835722352,-0.144537414719365,0.00245937952968207,0.0221215097661067,0.0194107888720321,-0.0588970636857971
2.09029648184057,0.0163168276564886,-0.0424831163666514,-0.0162068061289881,0.0315097482386668,-0.0215006134933957,-0.144969582765321,0.00300279145552361,0.0199153217090702,0.0190591658024695,-0.0522936565706371
2.10259234349845,0.0122498247511629,-0.0403391443157271,-0.01260892457885,0.0325440075105792,-0.0219792157712074,-0.144860167938922,0.00389678655700173,0.0175086692081786,0.0186175650403674,-0.0456536791463325
2.11488820515634,0.00865764233991948,-0.0380879506930854,-0.00901267003915949,0.0335954339330827,-0.0223313541483127,-0.144220462909316,0.00510421264442726,0.0149295307570776,0.0181130822527902,-0.0390509958028808
2.12718406681422,0.00555889280679682,-0.0357276509754778,-0.00544685847671692,0.0346556216344256,-0.022537715362786,-0.14306783519876,0.00658564139155718,0.0122087981547222,0.0175722722933234,-0.0325572928637611
2.13947992847211,0.00296722335199948,-0.0332574621289949,-0.00193994615630194,0.035716707274494,-0.0225817691333514,-0.141425499120842,0.00829994950984775,0.00937993558809185,0.0170208155105625,-0.0262410142409263
2.15177579012999,0.000891099729672812,-0.0306777403820769,0.00148029089650376,0.0367714684629212,-0.0224499809118005,-0.139322208841541,0.0102049014940862,0.00647859791578424,0.0164832047532773,-0.0201663452255912
2.16407165178788,-0.000666346249600549,-0.0279900056648078,0.00478707034573782,0.0378134141692519,-0.0221319748201178,-0.136791876404168,0.0122577262026304,0.00354221296760672,0.0159824559018503,-0.0143922598996963
2.17636751344577,-0.00170740275184465,-0.0251969521491407,0.00795490570984718,0.038836865735909,-0.021620645003884,-0.13387311961859,0.014415679832584,0.000609533235916085,0.0155398444133986,-0.00897164677061612
2.18866337510365,-0.00223979567112574,-0.0223024444962921,0.0109598931747574,0.0398370272011849,-0.0209122144662017,-0.130608745710195,0.0166365882445842,-0.00227983717684688,0.0151746700135875,-0.00395052612722949
2.20095923676154,-0.00227663719910457,-0.0193114995971875,0.0137799791804369,0.0408100437568225,-0.0200062412843587,-0.12704517754059,0.0188793620757597,-0.00508593408074833,0.0149040513059385,0.000632628695581391
2.21325509841942,-0.00183630525084802,-0.0162302537771969,0.0163952051536721,0.0417530473017738,-0.0189055729414093,-0.123231830036711,0.0211044786439748,-0.00776893659405697,0.014742751703589,0.00474745545593736
2.22555096007731,-0.000942254731808828,-0.0130659156250217,0.0187879260602638,0.0426641882089135,-0.0176162503137362,-0.11922044518579,0.0232744252818244,-0.0102896755828225,0.0147030377230071,0.00837214352484945
2.2378468217352,0.000377237427417378,-0.00982670479496082,0.0209429997993797,0.0435426525930327,-0.0161473636308098,-0.115064394559955,0.0253540994342398,-0.0126101401780228,0.0147945703178087,0.0114937435721806
2.25014268339308,0.00208939061881442,-0.00652177731933588,0.0228479448565893,0.044388664554234,-0.0145108634527681,-0.110817958817227,0.0273111615975821,-0.0146939753645942,0.0150243295770206,0.0141083411277659
2.26243854505097,0.0041572985461552,-0.00316113815100076,0.0244930640647853,0.0452034730685581,-0.0127213303838882,-0.106535593977894,0.0291163379588119,-0.0165069636962667,0.0153965727690137,0.0162210907386703
2.27473440670885,0.00654036226832212,0.000244458167916529,0.0258715327877032,0.0459893234046967,-0.0107957078452953,-0.102271194491584,0.0307436703984808,-0.018017484348542,0.0159128253826898,0.0178461095139191
2.28703026836674,0.00919477292032615,0.00368361764810771,0.0269794503325664,0.0467494131592251,-0.00875300275927953,-0.0980773631870955,0.032170712338528,-0.0191969429777833,0.0165719045037972,0.0190062309463808
2.29932613002462,0.0120740380156034,0.00714442658807785,0.0278158539095091,0.0474878332199897,-0.00661395944256644,-0.094004698132882,0.0333786697328504,-0.0200201662042732,0.0173699735685863,0.0197326219967811
2.31162199168251,0.0151295445930621,0.010614579543158,0.0283826949785728,0.0482094941850752,-0.00440071236042113,-0.0901011062314784,0.0343524873033066,-0.0204657549768799,0.0183006272611468,0.0200642684859942
2.3239178533404,0.0183111519218701,0.0140815140448209,0.0286847783526817,0.0489200389800315,-0.00213642365265802,-0.0864111530286096,0.0350808809045276,-0.0205163916010135,0.0193550050661164,0.0200473358380873
2.33621371499828,0.0215678060246814,0.0175325504797538,0.028729664949449,0.0496257426256371,0.000155088496864694,-0.0829754577417855,0.0355563176466184,-0.0201590958129614,0.0205219317561108,0.0197344141182316
2.34850957665617,0.0248481679330668,0.020955035450954,0.0285275395982845,0.0503334003092875,0.00244972451559954,-0.0798301419102243,0.0357749461052051,-0.0193854259544588,0.0217880828839678,0.0191836580879656
2.36080543831405,0.0281012473530857,0.024336486876986,0.0280910458045309,0.0510502051020732,0.00472347503125822,-0.0770063393461842,0.0357364795939166,-0.0181916220323949,0.0231381731642417,0.0184578346285701
2.37310129997194,0.0312770332983419,0.0276647390415678,0.027435089841934,0.0517836168378174,0.00695278344252143,-0.0745297742371695,0.0354440360568781,-0.0165786882299514,0.0245551654665328,0.0176232913367433
