phi,a_shared,b_shared,wb_10_11_11to10,wb_10_11_10to11,wb_10_12_12to10,wb_10_12_10to12,wb_11_12_12to11,wb_11_12_11to12,wb_7_10_10to7,wb_7_10_7to10,wb_7_11_11to7,wb_7_11_7to11,wb_7_12_12to7,wb_7_12_7to12,wb_7_8_8to7,wb_7_8_7to8,wb_7_9_9to7,wb_7_9_7to9,wb_8_10_10to8,wb_8_10_8to10,wb_8_11_11to8,wb_8_11_8to11,wb_8_9_9to8,wb_8_9_8to9,wb_9_10_10to9,wb_9_10_9to10,wb_9_11_11to9,wb_9_11_9to11,wb_9_12_12to9,wb_9_12_9to12
5.37329154449605,0.117505972676472,0.302660463793641,-0.0138728265884481,-0.0142360387392478,-0.00945420169457628,-0.00966914827650636,-0.00859181306028396,-0.00956458483585811,0.0109803772914018,0.014237309853509,0.00731206544841155,0.0100923197044394,0.00485784234562824,0.00636796086817933,-0.00902908072245073,-0.0130333739669394,-0.00704231684850175,-0.00854203044173182,0.01073974533253,0.0101115998964269,0.00672740632122811,0.00556813668462708,-0.00950537930679285,-0.00934134068647979,0.00603350624843929,0.0062101619175207,0.00389656176641663,0.00342211675993369,0.00760633873813274,0.00629975874705061
5.38558740615393,0.115749984732081,0.32902838658322,-0.0150814338038485,-0.0154762891690557,-0.010277856218841,-0.0105115290486767,-0.00934033587874671,-0.0103978559916118,0.0119369929556715,0.0154776710233928,0.00794909604949963,0.0109715673716069,0.00528105986894772,0.00692274063159664,-0.00981569850650588,-0.0141688476728222,-0.0076558468239519,-0.00928621617491495,0.0116753970267037,0.0109925272630415,0.00731350114256299,0.00605323538678916,-0.0103334924488452,-0.0101551627063264,0.00655914816715967,0.00675119416170445,0.00423603207090857,0.00372025319100841,0.00826900656743738,0.00684859670940985
5.39788326781182,0.113281293717895,0.35526054206878,-0.0162838179525112,-0.0167101536025717,-0.0110972697812714,-0.011349572438365,-0.0100850045853073,-0.0112268366699079,0.0128886830468972,0.0167116456267886,0.008582846607333,0.0118462878302306,0.00570209826338349,0.00747466385779621,-0.0105982660293142,-0.0152984748732725,-0.00826621775986125,-0.0100265701276621,0.0126062310904165,0.0118689187724119,0.00789657818678943,0.00653583633653058,-0.0111573416718314,-0.0109647943914824,0.00708208357817547,0.00728944065405762,0.00457375445735618,0.004016854530381,0.0089282623484983,0.00739460872863026
5.4101791294697,0.110116938667411,0.381374045742865,-0.0174807635447653,-0.0179384370898237,-0.0119129770183262,-0.0121838252372901,-0.0108263050482239,-0.0120520677493877,0.0138360685069861,0.0179400387856063,0.00921373062025921,0.0127170518024342,0.00612123224061541,0.00802409065587647,-0.0113772938866827,-0.0164229926074535,-0.00887382790025541,-0.0107635753530171,0.0135328548578041,0.0127413462369593,0.00847701788969766,0.00701625441277774,-0.0119774645063114,-0.0117707639961004,0.00760265367712851,0.00782525258012539,0.00490994927688502,0.00431211429924398,0.00958453622085973,0.00793815105697056
5.42247499112759,0.106283883198145,0.407384712570124,-0.0186729954795927,-0.0191618835087752,-0.0127254719418885,-0.0130147926889723,-0.0115646862168509,-0.0128740490098016,0.0147797230953137,0.0191635944442289,0.00984213016678017,0.0135843866437808,0.00653871563824093,0.00857135377189472,-0.0121532538765816,-0.0175430819102977,-0.00947904522842043,-0.0114976781990356,0.0144558295144627,0.0136103380196978,0.00905517177950458,0.00749478056824951,-0.0127943576383602,-0.0125735596347194,0.00812117373376644,0.00835895444047177,0.00524482013714777,0.00460621131400077,0.0102382256397319,0.00847955287671193
5.43477085278547,0.101818345434835,0.433306687627649,-0.0198611621145594,-0.0203811581920002,-0.0135351964015811,-0.0138429266887339,-0.0123005496363937,-0.0136932274596164,0.0157201599885315,0.0203829779946373,0.0104683869820805,0.0144487640268453,0.00695477549137928,0.00911675081755837,-0.0129265679802675,-0.0186593519068862,-0.0100821988726259,-0.0122292778842927,0.0153756569909177,0.0144763666942774,0.00963135426688626,0.00797167503423501,-0.0136084653094269,-0.0133736178823135,0.00863792572879445,0.00889083647194491,0.0055785491470525,0.00489930550999534,0.0108896860933952,0.0090191086120815
5.44706671444336,0.096765033961098,0.459152107012845,-0.0210458197230966,-0.0215968319770329,-0.0143425294925498,-0.0146686149506614,-0.013034239821887,-0.0145099866201276,0.0166578194784656,0.0215987603253345,0.0110927942657984,0.0153105886340678,0.00736960659008376,0.00966053713574371,-0.0136975982463601,-0.0197723252102289,-0.0106835712161146,-0.0129587169276367,0.0162927679301208,0.0153398377162363,0.0102058351077843,0.00844716108221254,-0.0144201686667802,-0.0141713133085212,0.00915315159410745,0.00942114768998933,0.0059112925511663,0.00519153410747049,0.0115392225812761,0.00955707087118282
5.45936257610125,0.0911763001762476,0.484930793186056,-0.022227418530144,-0.0228093668764011,-0.0151477780388842,-0.0154921712746623,-0.0137660356096942,-0.0153246368977693,0.0175930579192931,0.0228114034901008,0.0117155893217166,0.0161701879988459,0.00778336658944817,0.0102029193905202,-0.0144666377021886,-0.0208824248018984,-0.0112833908083215,-0.0136862725497993,0.017207510876845,0.0162010792446865,0.010778832631613,0.00892141941897506,-0.0152297761954141,-0.0149669490746713,0.00966704713947565,0.00995008963751025,0.00624317680744457,0.00548300816687246,0.0121870819574223,0.0100936441046722
5.47165843775913,0.0851112183765844,0.510649988417493,-0.0234062904943508,-0.0240191035399471,-0.015951168267302,-0.0163138270308457,-0.0144961425906975,-0.0161374071605837,0.0185261380571236,0.0240212481691948,0.0123369471180258,0.0170278036172291,0.00819617173130488,0.0107440499588871,-0.0152339024018801,-0.0219899625535375,-0.0118818261627051,-0.0144121491504298,0.0181201428191908,0.0170603332370272,0.0113505078164328,0.00939458328277225,-0.0160375153466597,-0.0157607487068649,0.0101797567388355,0.0104778109155839,0.00657429515552901,0.00577380957499267,0.0128334462316007,0.0106289790575613
5.48395429941702,0.0786346056758233,0.536314129467196,-0.0245826389802461,-0.0252262506565992,-0.0167528387688293,-0.0171337239611826,-0.0152246867139965,-0.0169484376177255,0.0194572208554954,0.0252285030701783,0.0129569748437503,0.0178835834345429,0.00860809322773274,0.0112840221900516,-0.0159995247045278,-0.0230951295239718,-0.0124789805139912,-0.0151364719488543,0.0190308211932247,0.017917747921216,0.0119209592806332,0.00986673429802917,-0.016843525461766,-0.0165528491416763,0.0106913688385572,0.0110044025602112,0.00690470471589492,0.00606398849732253,0.0134784269066463,0.0111631680792686
5.4962501610749,0.0718159945175035,0.561924666050217,-0.0257565304373596,-0.0264308764156392,-0.0175528348281999,-0.0179519083799806,-0.0159517091335647,-0.0177577740826533,0.0203863589093793,0.0264332363884213,0.0135757075229934,0.018737575792046,0.00901915434733799,0.0118228665859452,-0.0167635478585762,-0.0241979881418324,-0.0130748875942128,-0.0158592818605923,0.0199395974413131,0.0187733717308619,0.0124902192478556,0.0103378991355949,-0.0176478520706028,-0.0173432951232455,0.0112019123385662,0.0115298943174814,0.00723442415270531,0.00635356132547826,0.0141220604162038,0.0116962413450439
5.50854602273279,0.0647285710051044,0.587479925035109,-0.0269278881755873,-0.0276329021190971,-0.0183511041818246,-0.0187683268354083,-0.0166771623531667,-0.0185653636815709,0.0213134915183642,0.0276353694189272,0.0141931047340676,0.0195897248985811,0.00942932823557649,0.0123605479439667,-0.0175259219505391,-0.025298466357577,-0.0136695084728745,-0.0165805316646107,0.0208464121932779,0.0196271487682254,0.0130582505284552,0.0108080470143609,-0.0184504426266668,-0.018132035011888,0.0117113538851534,0.0120542518571189,0.00756343192545259,0.00664250914172251,0.0147643047118193,0.0122281640293129
5.52084188439067,0.0574480925772974,0.612975021700263,-0.0280964882975132,-0.0288320980075745,-0.0191474942457063,-0.0195828232743859,-0.0174009077071361,-0.019371052048977,0.0222384414670798,0.0288346723817828,0.0148090484655101,0.020439867871387,0.0098385364903762,0.0128969634898202,-0.0182865012575651,-0.0263963538219496,-0.0142627294920612,-0.0173000834986987,0.0217510921173749,0.0204789158393766,0.0136249445469459,0.0112770880686169,-0.0192511437199912,-0.0189189180451021,0.0122195961018793,0.0125773749515888,0.00789166514644001,0.00693077671555878,0.0154050370326711,0.0127588344585128
5.53313774604856,0.0500517986829142,0.638401818738282,-0.0292619578193223,-0.0300280813319608,-0.0199417508348603,-0.0203951377328904,-0.0181227141966067,-0.0201745820321336,0.0231609135378941,0.0300307624937024,0.0154233421256568,0.0212877333690839,0.0102466485041383,0.0134319420149693,-0.0190450430244415,-0.0274913001205977,-0.0148543613125502,-0.018017707702442,0.0226533484655858,0.02132840108457,0.0141901204307666,0.0117448725938414,-0.0200496997896336,-0.019703693072276,0.0127264767723301,0.013099096634926,0.00821901905298901,0.00721827204020271,0.0160440528752848,0.0132880832577843
5.54543360770645,0.0426173280615344,0.663748933061897,-0.0304237749827588,-0.0312203166735585,-0.0207335183759103,-0.0212049065533852,-0.0188422586827165,-0.0209755939061447,0.0240804947578296,0.0312231042881816,0.0160357107070682,0.02213294181862,0.0106534815729751,0.0139652440198327,-0.0198012076666299,-0.0285828150671541,-0.0154441390721713,-0.0187330830093074,0.0235527773151224,0.022175224205624,0.0147535251615604,0.0122111911719131,-0.0208457533374234,-0.0204860087647461,0.0132317689757932,0.0136191833423821,0.00854534709506104,0.00750486640953514,0.016681066164576,0.0138156734926343
5.55772946936433,0.0352216560123378,0.689001789834355,-0.031581271731677,-0.0324081184854744,-0.0215223415948354,-0.022011664110939,-0.0195591274204021,-0.0217736270814081,0.0249966563587593,0.0324110121571159,0.0166458020918666,0.0229750072169332,0.0110588017639233,0.0144965628505816,-0.0205545603821219,-0.0296702710299302,-0.0160317236429884,-0.0194457980715498,0.0244488614856666,0.0230188982710248,0.0153148347761387,0.0126757756651234,-0.0216388466248439,-0.0212654152833961,0.0137351821643471,0.0141373360190523,0.00887046163086458,0.00779039502901203,0.0173157106117207,0.0143413017935569
